unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
1705699,G489711,2001-08-17 11:55:21+00:00,007XX E 37 PL,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,212,2,,,08B,1181515.0,1880310.0,2001,2015-08-17 15:03:40+00:00,41.82680791,-87.609556194,"(41.82680791, -87.609556194)"
1945353,HH131203,2002-01-17 00:16:39+00:00,005XX E BROWNING AV,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,False,212,2,,,08B,1180760.0,1881423.0,2002,2018-02-28 15:56:25+00:00,41.829879483,-87.612291851,"(41.829879483, -87.612291851)"
4186816,HL508352,2005-07-26 04:48:00+00:00,038XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,212,2,3,35,08B,1179487.0,1879584.0,2005,2018-02-28 15:56:25+00:00,41.824862352,-87.617018692,"(41.824862352, -87.617018692)"
4046567,HL397613,2005-06-03 22:15:00+00:00,037XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,False,False,212,2,4,36,08B,1181743.0,1880563.0,2005,2018-02-28 15:56:25+00:00,41.827496886,-87.608711884,"(41.827496886, -87.608711884)"
13662295,JH506043,2024-10-01 11:00:00+00:00,005XX E 35TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,212,2,4,35,08B,1180685.0,1881905.0,2024,2025-05-17 15:40:52+00:00,41.831203853,-87.612552184,"(41.831203853, -87.612552184)"
11734457,JC320690,2019-06-25 00:45:00+00:00,036XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,212,2,3,35,08B,1177794.0,1880857.0,2019,2019-07-02 15:43:32+00:00,41.828394132,-87.623191157,"(41.828394132, -87.623191157)"
12803079,JF367311,2022-08-23 08:00:00+00:00,037XX S INDIANA AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",OTHER (SPECIFY),False,False,212,2,3,35,04B,1178214.0,1880299.0,2022,2023-01-03 15:40:27+00:00,41.826853399,-87.621667187,"(41.826853399, -87.621667187)"
13478017,JH285129,2024-05-30 12:50:00+00:00,002XX E PERSHING RD,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,True,False,212,2,3,35,04B,1178744.0,1879190.0,2024,2025-05-17 15:40:52+00:00,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
9800779,HX450042,2014-09-30 16:00:00+00:00,002XX E PERSHING RD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,212,2,3,35,08B,1178744.0,1879190.0,2014,2018-02-10 15:50:01+00:00,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
11563494,JC112851,2019-01-11 11:20:00+00:00,002XX E PERSHING RD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",True,False,212,2,3,35,08B,1178744.0,1879190.0,2019,2019-01-18 09:37:14+00:00,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
11750483,JC339677,2019-07-08 10:15:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,4,35,08B,1180166.0,1881553.0,2019,2021-09-07 15:41:02+00:00,41.830249873,-87.614467219,"(41.830249873, -87.614467219)"
9134830,HW277826,2013-05-16 21:50:00+00:00,036XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,36,08B,1182233.0,1881257.0,2013,2018-02-10 15:50:01+00:00,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
3539629,HK586816,2004-08-28 09:30:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,212,2,4,35,08B,1180162.0,1881716.0,2004,2021-09-07 15:41:02+00:00,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
10031489,HY221282,2015-04-14 08:15:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180172.0,1881335.0,2015,2018-02-10 15:50:01+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
12624198,JF152009,2022-02-21 23:50:00+00:00,001XX E 36TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,3,35,08B,1177937.0,1881303.0,2022,2023-01-03 15:40:27+00:00,41.829614746,-87.622652971,"(41.829614746, -87.622652971)"
4440560,HL724925,2005-11-09 08:50:00+00:00,037XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,4,35,08B,1180931.0,1880485.0,2005,2018-02-10 15:50:01+00:00,41.827301603,-87.611693368,"(41.827301603, -87.611693368)"
4432061,HL722179,2005-11-07 21:37:00+00:00,038XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,4,35,08B,1180199.0,1879817.0,2005,2018-02-10 15:50:01+00:00,41.825485402,-87.614399445,"(41.825485402, -87.614399445)"
11952286,JD116668,2020-01-15 14:00:00+00:00,036XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,36,08B,1182233.0,1881257.0,2020,2020-01-22 15:42:38+00:00,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
11873417,JC487801,2019-10-26 23:50:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180172.0,1881335.0,2019,2019-11-02 15:41:06+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
5485211,HN306877,2007-04-26 17:45:00+00:00,035XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,212,2,4,36,08B,1181095.0,1881304.0,2007,2018-02-28 15:56:25+00:00,41.829545217,-87.611066422,"(41.829545217, -87.611066422)"
5635118,HM794664,2006-12-26 13:32:48+00:00,005XX E 36TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,212,2,4,35,08B,1180458.0,1880987.0,2006,2021-09-07 15:41:02+00:00,41.828690018,-87.613413281,"(41.828690018, -87.613413281)"
11173550,JA543565,2017-12-10 02:00:00+00:00,035XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2,4,36,08B,1181307.0,1881665.0,2017,2018-02-10 15:50:01+00:00,41.830530933,-87.610277459,"(41.830530933, -87.610277459)"
12086561,JD274189,2020-06-23 23:25:00+00:00,007XX E 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,36,08B,1181886.0,1879646.0,2020,2020-06-30 15:41:52+00:00,41.824977261,-87.608215639,"(41.824977261, -87.608215639)"
12043071,JD223661,2020-05-04 02:00:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180162.0,1881716.0,2020,2020-05-11 15:41:39+00:00,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
12016209,JD193705,2020-03-23 11:00:00+00:00,038XX S GILES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2,3,35,08B,1178891.0,1879610.0,2020,2020-03-30 15:43:01+00:00,41.824947313,-87.619204429,"(41.824947313, -87.619204429)"
5784255,HN595041,2007-09-17 20:04:26+00:00,038XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,True,True,212,2,3,35,08B,1179488.0,1879570.0,2007,2021-09-07 15:41:02+00:00,41.824823912,-87.617015451,"(41.824823912, -87.617015451)"
4861559,HM473706,2006-07-13 19:50:00+00:00,004XX E 37TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,212,2,4,35,08B,1179744.0,1880545.0,2006,2021-09-07 15:41:02+00:00,41.827493526,-87.616046408,"(41.827493526, -87.616046408)"
9298325,HW443711,2013-09-09 01:00:00+00:00,037XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,3,35,08B,1178213.0,1880332.0,2013,2018-02-10 15:50:01+00:00,41.826943976,-87.621669853,"(41.826943976, -87.621669853)"
3019897,HJ723158,2003-10-28 11:45:00+00:00,004XX E 37TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,212,2,4,35,08B,1179670.0,1880543.0,2003,2021-09-07 15:41:02+00:00,41.827489733,-87.616317962,"(41.827489733, -87.616317962)"
3072950,HJ785951,2003-11-28 04:21:13+00:00,005XX E 37TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,212,2,4,35,08B,1180595.0,1880233.0,2003,2021-09-07 15:41:02+00:00,41.826617835,-87.61293384,"(41.826617835, -87.61293384)"
6846301,HR253253,2009-04-05 16:30:00+00:00,005XX E PERSHING RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180472.0,1879234.0,2009,2018-02-28 15:56:25+00:00,41.823879333,-87.613415811,"(41.823879333, -87.613415811)"
10449098,HZ188121,2016-03-15 12:25:00+00:00,002XX E PERSHING RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,True,212,2,3,35,08B,1178744.0,1879190.0,2016,2021-09-07 15:41:02+00:00,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
12342241,JE201773,2021-04-17 03:25:00+00:00,036XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,212,2,3,35,08B,1177787.0,1881111.0,2021,2021-04-24 15:40:47+00:00,41.829091287,-87.623209136,"(41.829091287, -87.623209136)"
12994462,JG162839,2023-02-23 10:45:00+00:00,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180179.0,1881011.0,2023,2023-08-19 15:40:26+00:00,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
2526632,HJ104003,2003-01-03 02:07:35+00:00,005XX E BROWNING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180684.0,1881421.0,2003,2021-09-07 15:41:02+00:00,41.829875745,-87.612570753,"(41.829875745, -87.612570753)"
12482873,JE374000,2021-09-15 00:41:00+00:00,035XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,3,35,08B,1178185.0,1881439.0,2021,2021-09-22 15:40:55+00:00,41.829982307,-87.621738938,"(41.829982307, -87.621738938)"
5375078,HN225654,2007-03-14 12:22:36+00:00,005XX E 36TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,True,212,2,4,35,08B,1180555.0,1880852.0,2007,2021-09-07 15:41:02+00:00,41.828317337,-87.613061551,"(41.828317337, -87.613061551)"
7953957,HT184632,2011-03-01 21:30:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180172.0,1881335.0,2011,2018-02-10 15:50:01+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
3369490,HK389401,2004-05-25 15:00:00+00:00,037XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,True,True,212,2,3,35,08B,1179471.0,1880254.0,2004,2021-09-07 15:41:02+00:00,41.82670125,-87.617056898,"(41.82670125, -87.617056898)"
3348127,HK388828,2004-05-26 09:46:15+00:00,038XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,3,35,08B,1179489.0,1879510.0,2004,2021-09-07 15:41:02+00:00,41.824659245,-87.617013618,"(41.824659245, -87.617013618)"
11274291,JB209297,2018-04-03 00:01:00+00:00,036XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,212,2,4,36,08B,1182233.0,1881257.0,2018,2018-05-04 15:51:04+00:00,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
11459126,JB452215,2018-09-26 18:55:00+00:00,035XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,212,2,4,35,08B,1179387.0,1881825.0,2018,2021-09-07 15:41:02+00:00,41.831014114,-87.617317037,"(41.831014114, -87.617317037)"
8565243,HV239890,2012-04-13 03:00:00+00:00,035XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2,3,35,08B,1178181.0,1881583.0,2012,2016-02-04 06:33:39+00:00,41.830377546,-87.621749238,"(41.830377546, -87.621749238)"
8590742,HV264880,2012-04-30 14:49:00+00:00,035XX S GILES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,2,35,08B,1178846.0,1881478.0,2012,2016-02-04 06:33:39+00:00,41.830074276,-87.619312562,"(41.830074276, -87.619312562)"
8895279,HV569393,2012-11-19 22:05:00+00:00,035XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,36,08B,1181909.0,1881811.0,2012,2018-02-10 15:50:01+00:00,41.830917641,-87.608064205,"(41.830917641, -87.608064205)"
3280162,HK302371,2004-04-14 22:00:00+00:00,006XX E 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,212,2,4,36,08B,1180947.0,1879912.0,2004,2021-09-07 15:41:02+00:00,41.82572888,-87.611652326,"(41.82572888, -87.611652326)"
10615480,HZ367944,2016-07-21 17:00:00+00:00,035XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2,4,36,08B,1181909.0,1881811.0,2016,2018-02-10 15:50:01+00:00,41.830917641,-87.608064205,"(41.830917641, -87.608064205)"
10803487,JA102685,2017-01-03 12:40:00+00:00,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180179.0,1881011.0,2017,2017-02-14 15:49:42+00:00,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
2387404,HH691412,2002-10-04 10:49:38+00:00,037XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,True,212,2,3,35,08B,1179471.0,1880254.0,2002,2021-09-07 15:41:02+00:00,41.82670125,-87.617056898,"(41.82670125, -87.617056898)"
2442898,HH754465,2002-11-02 12:51:57+00:00,006XX E 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,True,212,2,4,36,08B,1181164.0,1879917.0,2002,2021-09-07 15:41:02+00:00,41.825737596,-87.61085606,"(41.825737596, -87.61085606)"
8834600,HV505904,2012-10-05 17:10:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180172.0,1881335.0,2012,2021-09-07 15:41:02+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
4077516,HL420240,2005-06-14 14:15:00+00:00,005XX E 37TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,False,True,212,2,4,35,08B,1180519.0,1880223.0,2005,2021-09-07 15:41:02+00:00,41.826592143,-87.613212974,"(41.826592143, -87.613212974)"
4154835,HL463060,2005-07-05 02:15:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,212,2,4,35,08B,1180172.0,1881335.0,2005,2021-09-07 15:41:02+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
14024408,JJ483866,2025-09-18 00:00:00+00:00,036XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,36,08B,1182233.0,1881257.0,2025,2025-11-12 15:45:20+00:00,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
13481688,JH289761,2024-06-03 00:11:00+00:00,035XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,212,2,3,35,08B,1179099.0,1881463.0,2024,2025-05-17 15:40:52+00:00,41.830027341,-87.61838477,"(41.830027341, -87.61838477)"
11551116,JB572427,2018-12-30 10:00:00+00:00,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2,4,35,08B,1180179.0,1881011.0,2018,2019-01-10 15:16:50+00:00,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
11582342,JC136024,2019-02-01 06:07:00+00:00,036XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1179454.0,1880996.0,2019,2019-02-08 16:14:17+00:00,41.828737743,-87.617096571,"(41.828737743, -87.617096571)"
11578283,JC130959,2019-01-26 22:15:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,35,08B,1180172.0,1881335.0,2019,2021-09-07 15:41:02+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
11691782,JC268819,2019-05-18 22:03:00+00:00,035XX S GILES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,3,35,08B,1178844.0,1881546.0,2019,2019-05-25 15:44:58+00:00,41.830260919,-87.619317826,"(41.830260919, -87.619317826)"
11678710,JC252937,2019-05-07 02:10:00+00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2,4,35,08B,1180162.0,1881740.0,2019,2019-05-16 16:00:15+00:00,41.830763107,-87.614476154,"(41.830763107, -87.614476154)"
13706228,JH559826,2024-12-29 22:30:00+00:00,037XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,212,2,4,36,08B,1180921.0,1880434.0,2024,2025-11-02 15:41:09+00:00,41.827161886,-87.611731628,"(41.827161886, -87.611731628)"
8868443,HV542082,2012-10-31 10:45:00+00:00,035XX S COTTAGE GROVE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,False,True,212,2,4,36,04B,1181307.0,1881665.0,2012,2021-09-07 15:41:02+00:00,41.830530933,-87.610277459,"(41.830530933, -87.610277459)"
13307402,JG540490,2023-12-09 13:30:00+00:00,036XX S RHODES AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,212,2,4,35,04B,1180179.0,1881011.0,2023,2023-12-17 15:41:39+00:00,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
5440702,HN272431,2007-04-08 20:20:53+00:00,037XX S VERNON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,True,False,212,2,4,35,04A,1179887.0,1880204.0,2007,2018-02-28 15:56:25+00:00,41.826554518,-87.615532219,"(41.826554518, -87.615532219)"
13337933,JH115271,2024-01-14 06:00:00+00:00,038XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,212,2,4,36,04A,1182188.0,1879430.0,2024,2024-12-21 15:40:46+00:00,41.824377542,-87.607114398,"(41.824377542, -87.607114398)"
13398616,JH188226,2024-03-14 22:30:00+00:00,035XX S LAKE SHORE DR NB,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,212,2,4,36,04A,1182564.0,1881848.0,2024,2024-12-21 15:40:46+00:00,41.831003972,-87.605659854,"(41.831003972, -87.605659854)"
12095713,JD284902,2020-07-03 18:30:00+00:00,036XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,212,2,4,36,04A,1182233.0,1881257.0,2020,2020-07-10 15:41:51+00:00,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
12957798,JG122533,2023-01-19 20:55:00+00:00,005XX E 35TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,212,2,4,35,04A,1180236.0,1881900.0,2023,2023-08-19 15:40:26+00:00,41.831200459,-87.614199733,"(41.831200459, -87.614199733)"
4053634,HL399890,2005-06-05 01:33:00+00:00,037XX S RHODES AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,212,2,4,35,04A,1180183.0,1880470.0,2005,2018-02-28 15:56:25+00:00,41.827277651,-87.614438098,"(41.827277651, -87.614438098)"
13996965,JJ450679,2025-10-13 23:36:00+00:00,038XX S COTTAGE GROVE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,212,2,4,36,04A,1182130.0,1879575.0,2025,2026-01-30 15:41:25+00:00,41.824776778,-87.607322684,"(41.824776778, -87.607322684)"
2376433,HH679114,2002-09-28 21:50:00+00:00,005XX E 38TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,True,212,2,4,35,04A,1180491.0,1879901.0,2002,2021-09-07 15:41:02+00:00,41.825709195,-87.6133256,"(41.825709195, -87.6133256)"
6235799,HP322389,2008-05-07 14:20:00+00:00,005XX E 35TH ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,212,2,4,35,08A,1180685.0,1881905.0,2008,2018-02-28 15:56:25+00:00,41.831203853,-87.612552184,"(41.831203853, -87.612552184)"
9617831,HX267750,2014-05-19 12:30:00+00:00,002XX E PERSHING RD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,212,2,3,35,08A,1178744.0,1879190.0,2014,2016-02-04 06:33:39+00:00,41.823798151,-87.619756522,"(41.823798151, -87.619756522)"
8819421,HV492574,2012-09-26 13:45:00+00:00,003XX E PERSHING RD,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CTA BUS STOP,True,False,212,2,3,35,08A,1178944.0,1879195.0,2012,2018-02-10 15:50:01+00:00,41.823807311,-87.619022647,"(41.823807311, -87.619022647)"
11724992,JC309326,2019-06-16 21:25:00+00:00,002XX E 35TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,212,2,3,35,08A,1178598.0,1881840.0,2019,2019-06-30 15:41:21+00:00,41.831073285,-87.620211441,"(41.831073285, -87.620211441)"
12946821,JG109705,2022-12-05 08:00:00+00:00,006XX E 38TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,212,2,4,36,08A,1181060.0,1879594.0,2022,2023-11-15 15:41:31+00:00,41.82485366,-87.611247567,"(41.82485366, -87.611247567)"
13301291,JG533156,2023-12-04 13:00:00+00:00,037XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,212,2,4,36,08A,1181883.0,1880210.0,2023,2023-12-12 16:04:11+00:00,41.826524987,-87.608209181,"(41.826524987, -87.608209181)"
2715010,HJ324800,2003-04-26 14:36:55+00:00,005XX E 37TH ST,0560,ASSAULT,SIMPLE,CHA APARTMENT,True,True,212,2,4,35,08A,1180516.0,1880564.0,2003,2021-09-07 15:41:02+00:00,41.827527941,-87.613213494,"(41.827527941, -87.613213494)"
2878859,HJ515472,2003-07-24 11:32:53+00:00,037XX S VINCENNES AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,True,False,212,2,4,35,08A,1180911.0,1880380.0,2003,2018-02-28 15:56:25+00:00,41.827013937,-87.61176998,"(41.827013937, -87.61176998)"
3485050,HK557498,2004-08-14 09:30:00+00:00,036XX S RHODES AVE,0560,ASSAULT,SIMPLE,STREET,False,False,212,2,4,35,08A,1180179.0,1881011.0,2004,2018-02-28 15:56:25+00:00,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
10095048,HY283583,2015-02-16 12:00:00+00:00,035XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,212,2,4,36,08A,1181368.0,1881512.0,2015,2018-02-10 15:50:01+00:00,41.830109681,-87.610058377,"(41.830109681, -87.610058377)"
12544421,JE449288,2021-11-18 13:00:00+00:00,035XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,212,2,4,35,08A,1180162.0,1881716.0,2021,2021-11-25 15:40:18+00:00,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
13359671,JH141628,2024-02-05 22:00:00+00:00,006XX E 38TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,212,2,4,36,08A,1181060.0,1879594.0,2024,2024-12-21 15:40:46+00:00,41.82485366,-87.611247567,"(41.82485366, -87.611247567)"
13451854,JH253037,2024-04-06 23:30:00+00:00,008XX E 38TH PL,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,212,2,4,36,08A,1182276.0,1879784.0,2024,2024-12-21 15:40:46+00:00,41.825346902,-87.606780575,"(41.825346902, -87.606780575)"
11963877,JD130751,2020-01-25 15:25:00+00:00,035XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,212,2,4,36,08A,1181368.0,1881512.0,2020,2020-03-18 15:40:21+00:00,41.830109681,-87.610058377,"(41.830109681, -87.610058377)"
8458857,HV136126,2012-01-28 18:33:00+00:00,037XX S LANGLEY AVE,0560,ASSAULT,SIMPLE,STREET,False,False,212,2,4,36,08A,1181314.0,1880148.0,2012,2018-02-10 15:50:01+00:00,41.826368014,-87.610298621,"(41.826368014, -87.610298621)"
5687650,HN494558,2007-07-28 14:55:06+00:00,035XX S RHODES AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,False,212,2,4,35,08A,1180172.0,1881335.0,2007,2018-02-28 15:56:25+00:00,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
10395381,HZ131479,2016-01-28 08:15:00+00:00,037XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,212,2,4,36,08A,1181743.0,1880563.0,2016,2018-02-10 15:50:01+00:00,41.827496886,-87.608711884,"(41.827496886, -87.608711884)"
12817377,JF384299,2022-09-05 17:56:00+00:00,038XX S VINCENNES AVE,0560,ASSAULT,SIMPLE,STREET,False,True,212,2,4,35,08A,1180729.0,1879459.0,2022,2023-01-03 15:40:27+00:00,41.824490837,-87.612466051,"(41.824490837, -87.612466051)"
2217215,HH461400,2002-06-23 09:56:11+00:00,005XX E 38TH PL,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,True,False,212,2,4,35,08A,1180476.0,1879580.0,2002,2018-02-28 15:56:25+00:00,41.824828691,-87.6133905,"(41.824828691, -87.6133905)"
5718005,HN526017,2007-08-13 09:51:56+00:00,038XX S LANGLEY AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,212,2,4,36,08A,1181495.0,1879470.0,2007,2018-02-28 15:56:25+00:00,41.824503351,-87.609655528,"(41.824503351, -87.609655528)"
